"location","hits","keyword","geo","gprop","end.date","start.date"
"Mongolia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Northern Mariana Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Mozambique",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Mauritania",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Montserrat",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Martinique",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Mauritius",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Malawi",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Mayotte",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Namibia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"New Caledonia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Niger",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Norfolk Island",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Nigeria",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Nicaragua",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Niue",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Netherlands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Norway",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Nepal",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Nauru",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Oman",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Panama",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Pitcairn Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Peru",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Palau",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Papua New Guinea",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Poland",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Puerto Rico",NA,"dog flea","world","web",2018-04-13,2018-04-06
"North Korea",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Portugal",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Paraguay",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Palestine",NA,"dog flea","world","web",2018-04-13,2018-04-06
"French Polynesia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Qatar",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Réunion",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Romania",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Russia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Rwanda",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Saudi Arabia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Sudan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Senegal",NA,"dog flea","world","web",2018-04-13,2018-04-06
"South Georgia & South Sandwich Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"St. Helena",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Svalbard & Jan Mayen",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Solomon Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Sierra Leone",NA,"dog flea","world","web",2018-04-13,2018-04-06
"El Salvador",NA,"dog flea","world","web",2018-04-13,2018-04-06
"San Marino",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Somalia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"St. Pierre & Miquelon",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Serbia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"South Sudan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"São Tomé & Príncipe",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Suriname",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Slovakia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Slovenia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Sweden",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Swaziland",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Sint Maarten",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Seychelles",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Syria",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Turks & Caicos Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Chad",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Togo",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Thailand",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tajikistan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tokelau",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Turkmenistan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Timor-Leste",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tonga",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Trinidad & Tobago",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tunisia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Turkey",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tuvalu",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Taiwan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Tanzania",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Uganda",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Ukraine",NA,"dog flea","world","web",2018-04-13,2018-04-06
"U.S. Outlying Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Uruguay",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Uzbekistan",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Vatican City",NA,"dog flea","world","web",2018-04-13,2018-04-06
"St. Vincent & Grenadines",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Venezuela",NA,"dog flea","world","web",2018-04-13,2018-04-06
"British Virgin Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"U.S. Virgin Islands",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Vietnam",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Vanuatu",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Wallis & Futuna",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Samoa",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Kosovo",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Yemen",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Zambia",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Zimbabwe",NA,"dog flea","world","web",2018-04-13,2018-04-06
"Colombia","100","ctenocephalides","world","web",2018-04-13,2018-04-06
"Indonesia","63","ctenocephalides","world","web",2018-04-13,2018-04-06
"Peru","51","ctenocephalides","world","web",2018-04-13,2018-04-06
"Mexico","42","ctenocephalides","world","web",2018-04-13,2018-04-06
"Brazil","39","ctenocephalides","world","web",2018-04-13,2018-04-06
"Philippines","37","ctenocephalides","world","web",2018-04-13,2018-04-06
"Australia","34","ctenocephalides","world","web",2018-04-13,2018-04-06
"Poland","17","ctenocephalides","world","web",2018-04-13,2018-04-06
"United Kingdom","14","ctenocephalides","world","web",2018-04-13,2018-04-06
"United States","14","ctenocephalides","world","web",2018-04-13,2018-04-06
"Argentina","12","ctenocephalides","world","web",2018-04-13,2018-04-06
"Chile","11","ctenocephalides","world","web",2018-04-13,2018-04-06
"France","8","ctenocephalides","world","web",2018-04-13,2018-04-06
"Germany","4","ctenocephalides","world","web",2018-04-13,2018-04-06
"Spain","4","ctenocephalides","world","web",2018-04-13,2018-04-06
"Malawi",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Swaziland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Algeria",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mongolia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"South Africa",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Costa Rica",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Nigeria",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Uruguay",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Estonia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guatemala",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Georgia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Malaysia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bosnia & Herzegovina",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Lebanon",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bangladesh",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Croatia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Slovenia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bulgaria",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bolivia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Sri Lanka",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Lithuania",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Czechia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Norway",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Thailand",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Israel",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Sweden",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Iraq",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Portugal",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Serbia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Vietnam",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Austria",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Venezuela",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Ecuador",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Egypt",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"New Zealand",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"United Arab Emirates",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Ireland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Finland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Russia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Hungary",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Netherlands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Canada",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Pakistan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"India",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Turkey",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Italy",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Ukraine",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Japan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Aruba",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Afghanistan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Angola",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Anguilla",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Åland Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Albania",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Andorra",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Armenia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"American Samoa",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Antarctica",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"French Southern Territories",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Antigua & Barbuda",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Azerbaijan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Burundi",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Belgium",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Benin",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Caribbean Netherlands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Burkina Faso",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bahrain",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bahamas",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"St. Barthélemy",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Belarus",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Belize",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bermuda",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Barbados",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Brunei",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bhutan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Bouvet Island",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Botswana",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Central African Republic",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cocos (Keeling) Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Switzerland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"China",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Côte d’Ivoire",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cameroon",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Congo - Kinshasa",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Congo - Brazzaville",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cook Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Comoros",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cape Verde",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cuba",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Curaçao",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Christmas Island",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cayman Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cyprus",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Djibouti",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Dominica",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Denmark",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Dominican Republic",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Eritrea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Western Sahara",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Ethiopia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Fiji",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Falkland Islands (Islas Malvinas)",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Faroe Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Micronesia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Gabon",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guernsey",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Ghana",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Gibraltar",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guinea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guadeloupe",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Gambia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guinea-Bissau",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Equatorial Guinea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Greece",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Grenada",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Greenland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"French Guiana",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guam",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Guyana",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Hong Kong",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Heard & McDonald Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Honduras",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Haiti",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Isle of Man",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"British Indian Ocean Territory",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Iran",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Iceland",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Jamaica",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Jersey",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Jordan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Kazakhstan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Kenya",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Kyrgyzstan",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Cambodia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Kiribati",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"St. Kitts & Nevis",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"South Korea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Kuwait",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Laos",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Liberia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Libya",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"St. Lucia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Liechtenstein",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Lesotho",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Luxembourg",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Latvia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Macau",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"St. Martin",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Morocco",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Monaco",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Moldova",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Madagascar",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Maldives",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Marshall Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Macedonia (FYROM)",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mali",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Malta",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Myanmar (Burma)",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Montenegro",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Northern Mariana Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mozambique",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mauritania",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Montserrat",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Martinique",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mauritius",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Mayotte",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Namibia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"New Caledonia",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Niger",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Norfolk Island",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Nicaragua",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Niue",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Nepal",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Nauru",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Oman",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Panama",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Pitcairn Islands",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Palau",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Papua New Guinea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"Puerto Rico",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
"North Korea",NA,"ctenocephalides","world","web",2018-04-13,2018-04-06
